date,order_no,qty,loading,carrier,product,code
2026-06-02,7258771433,33003.5,S132A,شركة النسيم الجديد المحدودة,95,MK003
2026-06-02,7258770223,31992.8,S132A,شركة القوة المتجددة للوقود,91,MK046
2026-06-02,7258770208,32990.9,S132A,شركة النسيم الجديد المحدودة,91,MK029
2026-06-02,7258770203,33002.4,S132A,شركة القوة المتجددة للوقود,91,MK006
2026-06-02,7258770201,32986.3,S132A,شركة القوة المتجددة للوقود,91,MK005
2026-06-02,7258770086,32001.4,S132A,شركة القوة المتجددة للوقود,91,MK063
2026-06-02,7258770081,32001.8,S132A,شركة القوة المتجددة للوقود,91,MK028
2026-06-02,7258770079,32001.7,S132A,شركة القوة المتجددة للوقود,91,MK100
2026-06-02,7258770055,33001.5,S132A,شركة تزويد السعودية المحدودة,91,MK004
2026-06-02,7258770053,33002.0,S132A,شركة النسيم الجديد المحدودة,91,MK008
2026-06-02,7258770049,33002.0,S132A,شركة النسيم الجديد المحدودة,91,MK072
2026-06-02,7258770048,32991.6,S132A,شركة النسيم الجديد المحدودة,91,MK003
2026-06-02,7258770046,32992.2,S132A,شركة النسيم الجديد المحدودة,91,MK007
2026-06-02,7258770042,32992.5,S132A,شركة النسيم الجديد المحدودة,91,MK018
2026-06-02,7258769278,33003.5,S132A,شركة النسيم الجديد المحدودة,95,MK008
2026-06-02,7258769256,32004.5,S132A,شركة القوة المتجددة للوقود,95,MK001
2026-06-02,7258768544,31998.1,S132A,شركة القوة المتجددة للوقود,95,BH050
2026-06-02,7258768528,33005.6,S132A,شركة النسيم الجديد المحدودة,95,MK020
2026-06-02,7258767277,32004.7,S132A,شركة القوة المتجددة للوقود,95,MK028
2026-06-02,7258767260,33003.7,S132A,شركة أسطول النادر للنقليات شركة شخص واحد,95,MK017
2026-06-02,7258767246,33004.0,S132A,شركة النسيم الجديد المحدودة,95,MK003
2026-06-02,7258767232,33004.5,S132A,شركة النسيم الجديد المحدودة,95,MK002
2026-06-02,7258760594,33001.3,S132A,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-06-02,7258760592,32993.8,S132A,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-06-03,7258776587,31995.0,S091,Al-Nassar Transport Company,91,AS153
2026-06-03,7258779343,31997.0,S091,Al-Nassar Transport Company,95,AS153
2026-06-03,7258769945,32002.0,S091,Al-Nassar Transport Company,95,JA069
2026-06-03,7258778581,32993.4,S132,شركة النسيم الجديد المحدودة,95,MK007
2026-06-03,7258777372,31995.2,S132,شركة القوة المتجددة للوقود,ديزل,MK046
2026-06-03,7258779374,32031.5,S020,Al-Nassar Transport Company,91,JA041
2026-06-03,7258779185,31993.7,S132,شركة القوة المتجددة للوقود,ديزل,MK028
2026-06-03,7258784994,33002.5,S132,شركة أسطول النادر للنقليات شركة شخص واحد,ديزل,MK054
2026-06-03,7258785005,32996.0,S132,شركة أسطول النادر للنقليات شركة شخص واحد,ديزل,MK054
2026-06-03,7258778392,32008.0,S132,شركة القوة المتجددة للوقود,91,BH050
2026-06-03,7258778394,31992.6,S132,شركة القوة المتجددة للوقود,91,MK035
2026-06-03,7258778398,32008.9,S132,شركة القوة المتجددة للوقود,91,MK005
2026-06-03,7258778781,32991.3,S132,شركة النسيم الجديد المحدودة,95,MK029
2026-06-03,7258779183,32001.5,S132,شركة القوة المتجددة للوقود,ديزل,MK093
2026-06-03,7258779182,32003.1,S132,شركة القوة المتجددة للوقود,ديزل,MK071
2026-06-03,7258779057,32002.1,S132,شركة القوة المتجددة للوقود,ديزل,MK014
2026-06-03,7258778974,33002.3,S132,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-06-03,7258778802,32993.0,S132,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,95,MK015
2026-06-03,7258778968,32992.4,S132,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-06-03,7258778401,32009.5,S132,شركة القوة المتجددة للوقود,91,MK006
2026-06-03,7258779458,33001.8,S132,شركة حسين زين العطاس وسعد عوض العصيمي وشركائهم,91,MK099
2026-06-03,7258784247,33000.9,S132,شركة النسيم الجديد المحدودة,91,MK007
2026-06-03,7258779438,33002.0,S132,شركة النسيم الجديد المحدودة,91,MK072
2026-06-03,7258778349,32001.3,S133,شركة القوة المتجددة للوقود,91,RY075
2026-06-03,7258778365,32005.8,S133,مؤسسة المصودع للنقليات,95,RY024
2026-06-03,7258779981,32023.0,S012,مؤسسة المصودع للنقليات,91,RY025
2026-06-03,7258778745,31994.0,S132A,شركة القوة المتجددة للوقود,ديزل,MK054
2026-06-03,7258778740,31994.2,S132A,شركة القوة المتجددة للوقود,ديزل,MK035
2026-06-03,7258778733,32002.0,S132A,شركة القوة المتجددة للوقود,ديزل,MK072
2026-06-03,7258778240,32001.8,S132A,شركة القوة المتجددة للوقود,91,MK047
2026-06-03,7258778236,31991.9,S132A,شركة أسطول النادر للنقليات شركة شخص واحد,91,MK017
2026-06-03,7258778004,33001.8,S132A,شركة القوة المتجددة للوقود,91,MK001
2026-06-03,7258777995,33001.6,S132A,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,91,MK015
2026-06-03,7258777991,33017.7,S132A,شركة النسيم الجديد المحدودة,91,MK071
2026-06-03,7258777983,32973.2,S132A,شركة النسيم الجديد المحدودة,91,MK003
2026-06-03,7258777977,33008.4,S132A,شركة النسيم الجديد المحدودة,91,MK084
2026-06-03,7258777966,33002.0,S132A,شركة النسيم الجديد المحدودة,91,MK020
2026-06-03,7258777959,33001.5,S132A,شركة النسيم الجديد المحدودة,91,MK029
2026-06-03,7258777951,33007.8,S132A,شركة النسيم الجديد المحدودة,91,MK016
2026-06-03,7258760165,33004.7,S132A,شركة النسيم الجديد المحدودة,95,MK072
2026-06-03,7258760153,32994.0,S132A,شركة النسيم الجديد المحدودة,95,MK003
2026-06-03,7258758406,32004.4,S132A,شركة القوة المتجددة للوقود,95,MK001
2026-06-03,7258758405,32004.3,S132A,شركة القوة المتجددة للوقود,95,MK005
2026-06-03,7258758404,31999.6,S132A,شركة أسطول النادر للنقليات شركة شخص واحد,95,MK017
2026-06-03,7258758403,31991.8,S132A,شركة القوة المتجددة للوقود,95,MK064
2026-06-03,7258758400,32000.3,S132A,شركة تزويد السعودية المحدودة,95,MK004
2026-06-03,7258764873,31979.0,S032,شركة هال للنقليات,91,EP051
2026-06-04,7258789167,33004.5,S132,شركة القوة المتجددة للوقود,95,MK035
2026-06-04,7258789163,32991.7,S132,شركة النسيم الجديد المحدودة,95,MK007
2026-06-04,7258789161,32989.1,S132,شركة النسيم الجديد المحدودة,95,MK020
2026-06-04,7258789171,33003.1,S132,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,95,MK015
2026-06-04,7258791128,31999.0,S091,Al-Nassar Transport Company,95,JA053
2026-06-04,7258791058,32030.4,S020,Al-Nassar Transport Company,91,AS153
2026-06-04,7258791012,32037.9,S020,Al-Nassar Transport Company,ديزل,JA061
2026-06-04,7258778583,33002.1,S132,شركة النسيم الجديد المحدودة,95,MK033
2026-06-04,7258791986,33001.8,S132,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,91,MK015
2026-06-04,7258791998,32002.8,S132,شركة القوة المتجددة للوقود,ديزل,MK014
2026-06-04,7258798975,32004.3,S132,شركة حسين زين العطاس وسعد عوض العصيمي وشركائهم,95,MK023
2026-06-04,7258789350,33003.7,S132,شركة النسيم الجديد المحدودة,95,MK019
2026-06-04,7258789560,33003.5,S132,شركة النسيم الجديد المحدودة,95,MK007
2026-06-04,7258790263,32001.5,S132,شركة القوة المتجددة للوقود,91,MK046
2026-06-04,7258790264,31992.0,S132,شركة القوة المتجددة للوقود,91,MK028
2026-06-04,7258790271,32008.1,S132,شركة القوة المتجددة للوقود,91,MK093
2026-06-04,7258790313,32007.6,S132,شركة القوة المتجددة للوقود,91,MK033
2026-06-04,7258790320,31991.9,S132,شركة القوة المتجددة للوقود,91,MK054
2026-06-04,7258790463,32003.7,S132,شركة أسطول النادر للنقليات شركة شخص واحد,95,MK046
2026-06-04,7258790918,32001.7,S132,شركة القوة المتجددة للوقود,ديزل,MK004
2026-06-04,7258790952,31995.4,S132,شركة القوة المتجددة للوقود,ديزل,MK046
2026-06-04,7258790412,33002.4,S132,شركة النسيم الجديد المحدودة,91,MK072
2026-06-04,7258790812,33001.8,S132,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-06-04,7258791138,31998.0,S091,Al-Nassar Transport Company,95,JA061
2026-06-04,7258791187,32035.5,S020,Al-Nassar Transport Company,91,JA061
2026-06-04,7258791377,31999.8,S133,شركة القوة المتجددة للوقود,95,RY075
2026-06-04,7258790740,31994.6,S132A,شركة القوة المتجددة للوقود,ديزل,MK007
2026-06-04,7258790738,31994.0,S132A,شركة القوة المتجددة للوقود,ديزل,MK029
2026-06-04,7258790734,32002.1,S132A,شركة القوة المتجددة للوقود,ديزل,MK047
2026-06-04,7258790091,31991.4,S132A,شركة القوة المتجددة للوقود,91,MK033
2026-06-04,7258790088,31986.3,S132A,شركة القوة المتجددة للوقود,91,MK006
2026-06-04,7258790084,31988.1,S132A,شركة القوة المتجددة للوقود,91,MK022
2026-06-04,7258790080,31994.1,S132A,شركة أسطول النادر للنقليات شركة شخص واحد,91,MK017
2026-06-04,7258790074,32009.3,S132A,شركة القوة المتجددة للوقود,91,MK001
2026-06-04,7258789906,33002.5,S132A,شركة تزويد السعودية المحدودة,91,MK004
2026-06-04,7258789902,33002.5,S132A,شركة أسطول النادر للنقليات شركة شخص واحد,91,MK023
2026-06-04,7258789896,33001.3,S132A,شركة النسيم الجديد المحدودة,91,MK029
2026-06-04,7258789887,33001.6,S132A,شركة النسيم الجديد المحدودة,91,MK018
2026-06-04,7258789881,32990.7,S132A,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,91,MK015
2026-06-04,7258789874,33011.2,S132A,شركة النسيم الجديد المحدودة,91,MK008
2026-06-04,7258789868,33008.3,S132A,شركة النسيم الجديد المحدودة,91,MK016
2026-06-04,7258789863,33010.4,S132A,شركة النسيم الجديد المحدودة,91,MK007
2026-06-04,7258789856,32993.4,S132A,شركة النسيم الجديد المحدودة,91,MK003
2026-06-04,7258767322,32002.3,S132A,شركة القوة المتجددة للوقود,95,MK068
2026-06-04,7258767302,31992.9,S132A,شركة القوة المتجددة للوقود,95,MK047
2026-06-04,7258766823,31997.2,S132A,شركة القوة المتجددة للوقود,95,MK028
2026-06-04,7258766821,32003.5,S132A,شركة القوة المتجددة للوقود,95,MK006
2026-06-04,7258766819,32002.2,S132A,شركة القوة المتجددة للوقود,95,MK005
2026-06-04,7258766816,32001.7,S132A,شركة القوة المتجددة للوقود,95,MK063
2026-06-04,7258766709,32991.5,S132A,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,95,MK015
2026-06-04,7258766693,33003.9,S132A,شركة النسيم الجديد المحدودة,95,MK003
2026-06-04,7258766671,33003.7,S132A,شركة النسيم الجديد المحدودة,95,MK016
2026-06-05,7258805923,32001.9,S132,شركة القوة المتجددة للوقود,ديزل,MK004
2026-06-05,7258805921,31990.4,S132,شركة القوة المتجددة للوقود,ديزل,MK029
2026-06-05,7258805880,31993.9,S132,شركة القوة المتجددة للوقود,ديزل,MK031
2026-06-05,7258805681,32003.2,S132,شركة حسين زين العطاس وسعد عوض العصيمي وشركائهم,91,MK063
2026-06-05,7258805674,32002.6,S132,شركة حسين زين العطاس وسعد عوض العصيمي وشركائهم,91,MK068
2026-06-05,7258805669,32008.6,S132,شركة حسين زين العطاس وسعد عوض العصيمي وشركائهم,91,MK001
2026-06-05,7258805664,32001.7,S132,شركة تزويد السعودية المحدودة,91,MK004
2026-06-05,7258804711,33001.9,S132,شركة النسيم الجديد المحدودة,95,MK018
2026-06-05,7258802450,33001.6,S132,شركة النسيم الجديد المحدودة,ديزل,MK033
2026-06-05,7258775821,31990.7,S132,شركة القوة المتجددة للوقود,95,MK054
2026-06-05,7258802392,33001.5,S132,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-06-05,7258802377,33012.4,S132,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-06-05,7258806236,31998.0,S091,Al-Nassar Transport Company,95,JA069
2026-06-05,7258806225,32030.4,S020,Al-Nassar Transport Company,91,JA069
2026-06-05,7258806310,33002.0,S132,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-06-05,7258806283,32001.7,S132,شركة القوة المتجددة للوقود,ديزل,MK004
2026-06-05,7258778824,33003.8,S132,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,95,MK015
2026-06-05,7258804722,32001.7,S132,شركة القوة المتجددة للوقود,95,MK099
2026-06-05,7258805884,32001.8,S132,شركة أسطول النادر للنقليات شركة شخص واحد,ديزل,MK022
2026-06-05,7258805922,32002.4,S132,شركة القوة المتجددة للوقود,ديزل,MK064
2026-06-05,7258806191,33001.8,S132,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-06-05,7258805954,33001.8,S132,شركة النسيم الجديد المحدودة,91,MK007
2026-06-05,7258805054,31932.3,S184,مؤسسة المصودع للنقليات,91,RY024
2026-06-05,7258805033,32009.8,S184,مؤسسة المصودع للنقليات,95,RY025
2026-06-05,7258791220,32018.2,S133,شركة القوة المتجددة للوقود,ديزل,RY075
2026-06-05,7258805903,31993.4,S132A,شركة القوة المتجددة للوقود,ديزل,MK054
2026-06-05,7258805901,32001.8,S132A,شركة القوة المتجددة للوقود,ديزل,MK004
2026-06-05,7258805499,31774.2,S132A,شركة القوة المتجددة للوقود,91,MK005
2026-06-05,7258805482,32009.8,S132A,شركة القوة المتجددة للوقود,91,MK006
2026-06-05,7258805471,31994.7,S132A,شركة أسطول النادر للنقليات شركة شخص واحد,91,MK014
2026-06-05,7258805352,32978.6,S132A,شركة النسيم الجديد المحدودة,91,MK064
2026-06-05,7258805313,33001.8,S132A,شركة النسيم الجديد المحدودة,91,MK019
2026-06-05,7258805309,33002.0,S132A,شركة النسيم الجديد المحدودة,91,MK007
2026-06-05,7258805304,33002.0,S132A,شركة النسيم الجديد المحدودة,91,MK003
2026-06-05,7258805230,32001.8,S132A,شركة حسين زين العطاس وسعد عوض العصيمي وشركائهم,91,MK047
2026-06-05,7258804937,32977.1,S132A,شركة النسيم الجديد المحدودة,91,MK029
2026-06-05,7258804932,33008.6,S132A,شركة النسيم الجديد المحدودة,91,MK072
2026-06-05,7258804930,32992.6,S132A,شركة النسيم الجديد المحدودة,91,MK020
2026-06-05,7258804925,32992.4,S132A,شركة النسيم الجديد المحدودة,91,MK018
2026-06-05,7258804919,33001.5,S132A,شركة النسيم الجديد المحدودة,91,MK016
2026-06-05,7258804913,33002.1,S132A,شركة النسيم الجديد المحدودة,91,MK002
2026-06-05,7258804576,31998.3,S132A,شركة القوة المتجددة للوقود,95,MK022
2026-06-05,7258804559,31997.9,S132A,شركة القوة المتجددة للوقود,95,MK001
2026-06-05,7258804467,32992.4,S132A,شركة أسطول النادر للنقليات شركة شخص واحد,95,MK017
2026-06-05,7258804363,32990.0,S132A,شركة القوة المتجددة للوقود,95,MK093
2026-06-05,7258804300,33003.8,S132A,شركة تزويد السعودية المحدودة,95,MK004
2026-06-05,7258804155,33002.2,S132A,شركة النسيم الجديد المحدودة,95,MK084
2026-06-05,7258803979,32992.5,S132A,شركة النسيم الجديد المحدودة,95,MK002
2026-06-05,7258803909,32991.9,S132A,شركة النسيم الجديد المحدودة,95,MK003
2026-06-06,7258813521,31993.5,S132,شركة القوة المتجددة للوقود,ديزل,MK046
2026-06-06,7258813516,32001.4,S132,شركة القوة المتجددة للوقود,ديزل,MK018
2026-06-06,7258813513,32001.7,S132,شركة القوة المتجددة للوقود,ديزل,MK004
2026-06-06,7258813151,32002.0,S091,Al-Nassar Transport Company,95,JA060
2026-06-06,7258813152,31997.0,S091,Al-Nassar Transport Company,95,JA041
2026-06-06,7258813198,31996.0,S091,Al-Nassar Transport Company,95,AS153
2026-06-06,7258813240,32032.2,S020,Al-Nassar Transport Company,91,JA053
2026-06-06,7258813518,32001.2,S132,شركة القوة المتجددة للوقود,ديزل,MK035
2026-06-06,7258812687,31999.0,S132,شركة القوة المتجددة للوقود,95,MK006
2026-06-06,7258812688,31998.5,S132,شركة القوة المتجددة للوقود,95,MK005
2026-06-06,7258812689,31998.2,S132,شركة تزويد السعودية المحدودة,95,MK004
2026-06-06,7258819872,33002.1,S132,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-06-06,7258805106,31997.3,S142,مؤسسة مسار الطريق للنقليات,91,QS055
2026-06-06,7258805104,32004.2,S142,مؤسسة مسار الطريق للنقليات,91,HA043
2026-06-06,7258789548,33004.0,S132A,شركة النسيم الجديد المحدودة,95,MK016
2026-06-06,7258789547,32998.8,S132A,شركة النسيم الجديد المحدودة,95,MK072
2026-06-06,7258789545,32989.1,S132A,شركة النسيم الجديد المحدودة,95,MK007
2026-06-06,7258789544,32998.2,S132A,شركة النسيم الجديد المحدودة,95,MK008
2026-06-06,7258789543,33002.1,S132A,شركة النسيم الجديد المحدودة,95,MK003
2026-06-06,7258791351,32014.2,S133,محطة منير سفير المطيري,ديزل,RY024
2026-06-06,7258791360,32015.3,S133,شركة القوة المتجددة للوقود,ديزل,RY042
2026-06-06,7258813845,32043.3,S133,شركة القوة المتجددة للوقود,91,RY075
2026-06-06,7258813607,32121.4,S133,شركة القوة المتجددة للوقود,95,RY075
2026-06-06,7258805149,31999.4,S142,مؤسسة مسار الطريق للنقليات,ديزل,QS055
2026-06-06,7258814816,31992.3,S132,شركة القوة المتجددة للوقود,95,MK046
2026-06-06,7258789641,32004.4,S132,شركة القوة المتجددة للوقود,95,MK028
2026-06-06,7258813385,32976.7,S132,شركة النسيم الجديد المحدودة,91,MK007
2026-06-06,7258813370,33001.8,S132A,شركة القوة المتجددة للوقود,91,MK063
2026-06-06,7258813367,32992.3,S132A,شركة النسيم الجديد المحدودة,91,MK003
2026-06-06,7258813320,31992.9,S132A,شركة القوة المتجددة للوقود,91,MK064
2026-06-06,7258813318,32001.6,S132A,شركة القوة المتجددة للوقود,91,MK035
2026-06-06,7258813317,31991.0,S132A,شركة القوة المتجددة للوقود,91,MK005
2026-06-06,7258813315,32002.4,S132A,شركة القوة المتجددة للوقود,91,MK046
2026-06-06,7258813312,32008.6,S132A,شركة القوة المتجددة للوقود,91,MK028
2026-06-06,7258813311,31995.0,S132A,شركة القوة المتجددة للوقود,91,MK071
2026-06-06,7258813228,32989.0,S132A,شركة تزويد السعودية المحدودة,91,MK004
2026-06-06,7258813227,33002.0,S132A,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,91,MK015
2026-06-06,7258813226,32997.4,S132A,شركة أسطول النادر للنقليات شركة شخص واحد,91,MK023
2026-06-06,7258813224,33002.3,S132A,شركة أسطول النادر للنقليات شركة شخص واحد,91,MK072
2026-06-06,7258813223,33001.8,S132A,شركة النسيم الجديد المحدودة,91,MK008
2026-06-06,7258813222,33007.5,S132A,شركة النسيم الجديد المحدودة,91,MK003
2026-06-06,7258812663,32991.6,S132A,شركة النسيم الجديد المحدودة,95,MK007
2026-06-06,7258812661,33003.9,S132A,شركة النسيم الجديد المحدودة,95,MK003
2026-06-06,7258812660,32992.2,S132A,شركة النسيم الجديد المحدودة,95,MK029
2026-06-06,7258812135,32993.0,S132A,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-06-06,7258812134,33025.3,S132A,شركة النسيم الجديد المحدودة,ديزل,MK033
2026-06-06,7258790929,33004.4,S132A,شركة القوة المتجددة للوقود,95,MK047
2026-06-06,7258805675,31991.0,S032,شركة هال للنقليات,91,EP051
2026-06-07,7258804598,32025.0,S012,شركة القوة المتجددة للوقود,91,RY075
2026-06-07,7258821650,32001.3,S132,شركة القوة المتجددة للوقود,91,MK033
2026-06-07,7258821663,32007.5,S132,شركة القوة المتجددة للوقود,91,MK054
2026-06-07,7258821679,31993.4,S132,شركة القوة المتجددة للوقود,91,MK006
2026-06-07,7258820925,31998.0,S091,Al-Nassar Transport Company,95,JA053
2026-06-07,7258820789,33002.2,S132,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-06-07,7258820796,32002.0,S132,شركة القوة المتجددة للوقود,ديزل,MK004
2026-06-07,7258820759,31993.2,S132A,شركة القوة المتجددة للوقود,ديزل,MK072
2026-06-07,7258820757,32002.0,S132A,شركة القوة المتجددة للوقود,ديزل,MK047
2026-06-07,7258820711,32991.8,S132A,شركة النسيم الجديد المحدودة,91,MK072
2026-06-07,7258820574,33004.8,S132A,شركة النسيم الجديد المحدودة,95,MK007
2026-06-07,7258820469,33001.7,S132A,شركة أسطول النادر للنقليات شركة شخص واحد,91,MK028
2026-06-07,7258820468,33001.5,S132A,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,91,MK015
2026-06-07,7258820466,33007.6,S132A,شركة النسيم الجديد المحدودة,91,MK008
2026-06-07,7258820464,32974.7,S132A,شركة تزويد السعودية المحدودة,91,MK004
2026-06-07,7258820462,33001.5,S132A,شركة القوة المتجددة للوقود,91,MK047
2026-06-07,7258820457,33001.6,S132A,شركة القوة المتجددة للوقود,91,MK022
2026-06-07,7258820330,32904.3,S132A,شركة أسطول النادر للنقليات شركة شخص واحد,91,MK017
2026-06-07,7258820327,33001.6,S132A,شركة النسيم الجديد المحدودة,91,MK084
2026-06-07,7258820320,33002.0,S132A,شركة النسيم الجديد المحدودة,91,MK007
2026-06-07,7258820312,33009.6,S132A,شركة النسيم الجديد المحدودة,91,MK020
2026-06-07,7258820304,33001.7,S132A,شركة النسيم الجديد المحدودة,91,MK016
2026-06-07,7258820298,33009.7,S132A,شركة النسيم الجديد المحدودة,91,MK003
2026-06-07,7258820291,33001.7,S132A,شركة القوة المتجددة للوقود,91,MK001
2026-06-07,7258820079,33119.2,S132A,شركة النسيم الجديد المحدودة,95,MK020
2026-06-07,7258820077,33002.1,S132A,شركة النسيم الجديد المحدودة,95,MK003
2026-06-07,7258820076,33004.6,S132A,شركة النسيم الجديد المحدودة,95,MK029
2026-06-07,7258813397,32993.3,S132A,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-06-07,7258804792,32002.1,S132A,شركة القوة المتجددة للوقود,95,MK047
2026-06-07,7258804791,32003.2,S132A,شركة القوة المتجددة للوقود,95,MK071
2026-06-07,7258804789,31992.0,S132A,شركة القوة المتجددة للوقود,95,MK063
2026-06-07,7258804788,31998.0,S132A,شركة القوة المتجددة للوقود,95,MK035
2026-06-07,7258805473,32003.3,S032,شركة هال للنقليات,95,EP051
2026-06-07,7258822575,32003.4,S132,شركة أسطول النادر للنقليات شركة شخص واحد,95,MK017
2026-06-07,7258822573,33004.2,S132,شركة النسيم الجديد المحدودة,95,MK084
2026-06-07,7258822570,32991.0,S132,شركة النسيم الجديد المحدودة,95,MK008
2026-06-07,7258820651,31990.2,S132,شركة القوة المتجددة للوقود,95,MK014
2026-06-07,7258820654,31990.2,S132,شركة القوة المتجددة للوقود,95,MK064
2026-06-07,7258820664,32996.4,S132,شركة النسيم الجديد المحدودة,95,MK003
2026-06-07,7258820865,31991.9,S132,شركة القوة المتجددة للوقود,ديزل,MK014
2026-06-07,7258820721,33002.0,S132,شركة النسيم الجديد المحدودة,91,MK029
2026-06-07,7258820856,31986.4,S132,شركة القوة المتجددة للوقود,91,MK005
2026-06-07,7258820808,32007.0,S132,شركة القوة المتجددة للوقود,91,MK046
2026-06-07,7258820916,32029.4,S020,Al-Nassar Transport Company,91,AS153
2026-06-07,7258820928,31999.0,S091,Al-Nassar Transport Company,95,JA069
2026-06-07,7258821504,32017.0,S012,محطة منير سفير المطيري,91,RY025
2026-06-08,7258831938,32994.5,S132,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-06-08,7258830687,31993.0,S132,شركة القوة المتجددة للوقود,95,MK001
2026-06-08,7258832218,32030.5,S020,Al-Nassar Transport Company,91,JA041
2026-06-08,7258834972,31990.7,S132,شركة القوة المتجددة للوقود,95,MK068
2026-06-08,7258834969,32998.7,S132,شركة النسيم الجديد المحدودة,95,MK033
2026-06-08,7258832189,32990.7,S132,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-06-08,7258832082,33001.7,S132,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-06-08,7258832234,32028.0,S020,Al-Nassar Transport Company,91,JA069
2026-06-08,7258834971,31999.8,S132,شركة القوة المتجددة للوقود,95,MK005
2026-06-08,7258811885,30997.9,S142,مؤسسة مسار الطريق للنقليات,ديزل,QS055
2026-06-08,7258832271,32035.5,S133,شركة القوة المتجددة للوقود,91,RY075
2026-06-08,7258832363,32005.8,S133,شركة القوة المتجددة للوقود,95,RY075
2026-06-08,7258832555,32000.8,S133,مؤسسة المصودع للنقليات,95,RY024
2026-06-08,7258832557,32003.4,S133,مؤسسة المصودع للنقليات,95,RY042
2026-06-08,7258832439,32010.1,S184,محطة منير سفير المطيري,95,RY025
2026-06-08,7258832618,32017.0,S012,محطة منير سفير المطيري,91,RY042
2026-06-08,7258839310,32000.0,S032,شركة هال للنقليات,91,EP051
2026-06-08,7258831866,31992.1,S132A,شركة القوة المتجددة للوقود,ديزل,MK033
2026-06-08,7258831865,32001.7,S132A,شركة القوة المتجددة للوقود,ديزل,MK047
2026-06-08,7258831855,31992.5,S132A,شركة القوة المتجددة للوقود,ديزل,MK046
2026-06-08,7258831805,32993.9,S132A,شركة النسيم الجديد المحدودة,91,MK008
2026-06-08,7258831787,33001.4,S132A,شركة النسيم الجديد المحدودة,91,MK007
2026-06-08,7258831769,32992.2,S132A,شركة النسيم الجديد المحدودة,91,MK072
2026-06-08,7258831751,31980.0,S132A,شركة القوة المتجددة للوقود,91,MK001
2026-06-08,7258831729,32031.6,S132A,شركة القوة المتجددة للوقود,91,MK093
2026-06-08,7258831537,33002.1,S132A,شركة النسيم الجديد المحدودة,91,MK031
2026-06-08,7258831532,33030.7,S132A,شركة النسيم الجديد المحدودة,91,MK007
2026-06-08,7258831531,32991.7,S132A,شركة النسيم الجديد المحدودة,91,MK018
2026-06-08,7258831514,32981.6,S132A,شركة النسيم الجديد المحدودة,91,MK003
2026-06-08,7258829838,31990.6,S132A,شركة القوة المتجددة للوقود,95,MK006
2026-06-08,7258813162,33004.1,S132A,شركة النسيم الجديد المحدودة,95,MK007
2026-06-08,7258813161,32998.9,S132A,شركة القوة المتجددة للوقود,95,MK046
2026-06-08,7258813160,32991.3,S132A,شركة القوة المتجددة للوقود,95,MK063
2026-06-08,7258813159,32992.7,S132A,شركة النسيم الجديد المحدودة,95,MK016
2026-06-08,7258813158,32992.0,S132A,شركة تزويد السعودية المحدودة,95,MK004
2026-06-08,7258813157,32992.8,S132A,شركة أسطول النادر للنقليات شركة شخص واحد,95,MK028
2026-06-08,7258813156,32998.9,S132A,شركة النسيم الجديد المحدودة,95,MK003
2026-06-08,7258813128,33005.0,S132A,شركة النسيم الجديد المحدودة,95,MK007
2026-06-09,7258842817,32031.3,S020,Al-Nassar Transport Company,ديزل,AS153
2026-06-09,7258842606,32015.0,S012,محطة منير سفير المطيري,91,RY025
2026-06-09,7258842610,32019.0,S012,شركة القوة المتجددة للوقود,91,RY024
2026-06-09,7258842614,32017.0,S012,شركة القوة المتجددة للوقود,91,RY075
2026-06-09,7258841535,32002.1,S132A,شركة القوة المتجددة للوقود,ديزل,MK014
2026-06-09,7258840986,32001.9,S132A,شركة القوة المتجددة للوقود,91,MK063
2026-06-09,7258840971,31976.9,S132A,شركة القوة المتجددة للوقود,91,MK046
2026-06-09,7258840958,31979.0,S132A,شركة القوة المتجددة للوقود,91,MK028
2026-06-09,7258840928,32007.4,S132A,شركة القوة المتجددة للوقود,91,MK068
2026-06-09,7258840907,31990.2,S132A,شركة القوة المتجددة للوقود,91,MK064
